datetime,price,signal,proposal,proposal_reason,decision,decision_reason,qty,executed,equity,pnl,drawdown
2025-10-22 13:30:00+00:00,14.91,reduce,hold,no_position,hold,execute_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 13:45:00+00:00,15.37,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 14:00:00+00:00,15.66,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 14:15:00+00:00,14.8711,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 14:30:00+00:00,14.74,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 14:45:00+00:00,14.57,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 15:00:00+00:00,15.0,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 15:15:00+00:00,14.65,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 15:30:00+00:00,14.55,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 15:45:00+00:00,14.6,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 16:00:00+00:00,14.66,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 16:15:00+00:00,14.53,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 16:30:00+00:00,14.355,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 16:45:00+00:00,14.9901,avoid,hold,avoid_no_position,hold,execute_avoid_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 17:00:00+00:00,14.76,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 17:15:00+00:00,14.43,reduce,hold,no_position,hold,execute_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 17:30:00+00:00,14.2302,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 17:45:00+00:00,14.11,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 18:00:00+00:00,14.3,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 18:15:00+00:00,14.12,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 18:30:00+00:00,14.472,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 18:45:00+00:00,14.44,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 19:00:00+00:00,14.84,avoid,hold,avoid_no_position,hold,execute_avoid_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 19:15:00+00:00,15.0856,sell,hold,no_position,hold,execute_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 19:30:00+00:00,15.1989,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 19:45:00+00:00,15.08,hold,hold,default_hold,hold,execute_default_hold,0,False,3910.7300000000005,3910.73,-609.0
2025-10-22 20:00:00+00:00,15.06,avoid,hold,avoid_no_position,hold,execute_avoid_no_position,0,False,3910.7300000000005,3910.73,-609.0
2025-10-23 13:30:00+00:00,15.04,buy,buy,trend_buy,buy,drawdown_limited_trend,50,True,3910.7300000000005,3910.73,-609.0
2025-10-23 13:45:00+00:00,14.825,hold,hold,default_hold,hold,execute_default_hold,0,False,3899.9800000000005,3910.73,-619.75
2025-10-23 14:00:00+00:00,14.8308,hold,hold,default_hold,hold,execute_default_hold,0,False,3900.2700000000004,3910.73,-619.46
2025-10-23 14:15:00+00:00,14.64,hold,hold,default_hold,hold,execute_default_hold,0,False,3890.7300000000005,3910.73,-629.0
2025-10-23 14:30:00+00:00,14.6492,hold,hold,default_hold,hold,execute_default_hold,0,False,3891.1900000000005,3910.73,-628.54
2025-10-23 14:45:00+00:00,14.61,hold,hold,default_hold,hold,execute_default_hold,0,False,3889.2300000000005,3910.73,-630.5
2025-10-23 15:00:00+00:00,14.69,hold,hold,default_hold,hold,execute_default_hold,0,False,3893.2300000000005,3910.73,-626.5
2025-10-23 15:15:00+00:00,14.5368,hold,hold,default_hold,hold,execute_default_hold,0,False,3885.5700000000006,3910.73,-634.1599999999999
2025-10-23 15:30:00+00:00,14.64,hold,hold,default_hold,hold,execute_default_hold,0,False,3890.7300000000005,3910.73,-629.0
2025-10-23 15:45:00+00:00,14.42,hold,hold,default_hold,hold,execute_default_hold,0,False,3879.7300000000005,3910.73,-640.0
2025-10-23 16:00:00+00:00,14.5,hold,hold,default_hold,hold,execute_default_hold,0,False,3883.7300000000005,3910.73,-636.0
2025-10-23 16:15:00+00:00,14.56,hold,hold,default_hold,hold,execute_default_hold,0,False,3886.7300000000005,3910.73,-633.0
2025-10-23 16:30:00+00:00,14.4394,reduce,reduce,defensive_reduce,reduce,reduce_limited,50,True,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 16:45:00+00:00,14.49,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 17:00:00+00:00,14.67,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 17:15:00+00:00,14.5901,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 17:30:00+00:00,14.5213,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 17:45:00+00:00,14.79,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 18:00:00+00:00,14.56,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 18:15:00+00:00,14.5055,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 18:30:00+00:00,14.41,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 18:45:00+00:00,14.035,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 19:00:00+00:00,14.24,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 19:15:00+00:00,14.0001,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 19:30:00+00:00,13.89,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 19:45:00+00:00,13.7499,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-23 20:00:00+00:00,13.68,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 13:30:00+00:00,14.617,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 13:45:00+00:00,14.898,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 14:00:00+00:00,15.07,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 14:15:00+00:00,15.21,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 14:30:00+00:00,15.41,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 14:45:00+00:00,15.19,buy,buy,trend_buy,buy,drawdown_limited_trend,50,True,3880.7000000000003,3880.7,-639.0300000000002
2025-10-24 15:00:00+00:00,15.08,hold,hold,default_hold,hold,execute_default_hold,0,False,3875.2000000000003,3880.7,-644.5300000000002
2025-10-24 15:15:00+00:00,15.515,hold,hold,default_hold,hold,execute_default_hold,0,False,3896.9500000000003,3880.7,-622.7800000000002
2025-10-24 15:30:00+00:00,15.59,hold,hold,default_hold,hold,execute_default_hold,0,False,3900.7000000000003,3880.7,-619.0300000000002
2025-10-24 15:45:00+00:00,15.69,hold,hold,default_hold,hold,execute_default_hold,0,False,3905.7000000000003,3880.7,-614.0300000000002
2025-10-24 16:00:00+00:00,16.17,hold,hold,default_hold,hold,execute_default_hold,0,False,3929.7000000000003,3880.7,-590.0300000000002
2025-10-24 16:15:00+00:00,16.11,hold,hold,default_hold,hold,execute_default_hold,0,False,3926.7000000000003,3880.7,-593.0300000000002
2025-10-24 16:30:00+00:00,16.1677,hold,hold,default_hold,hold,execute_default_hold,0,False,3929.585,3880.7,-590.1450000000004
2025-10-24 16:45:00+00:00,16.0847,hold,hold,default_hold,hold,execute_default_hold,0,False,3925.4350000000004,3880.7,-594.2950000000001
2025-10-24 17:00:00+00:00,15.715,hold,hold,default_hold,hold,execute_default_hold,0,False,3906.9500000000003,3880.7,-612.7800000000002
2025-10-24 17:15:00+00:00,15.6505,hold,hold,default_hold,hold,execute_default_hold,0,False,3903.7250000000004,3880.7,-616.0050000000001
2025-10-24 17:30:00+00:00,15.69,hold,hold,default_hold,hold,execute_default_hold,0,False,3905.7000000000003,3880.7,-614.0300000000002
2025-10-24 17:45:00+00:00,15.49,reduce,reduce,trim_in_trend,reduce,reduce_limited,50,True,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 18:00:00+00:00,15.615,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 18:15:00+00:00,15.61,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 18:30:00+00:00,15.63,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 18:45:00+00:00,15.435,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 19:00:00+00:00,15.48,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 19:15:00+00:00,15.325,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 19:30:00+00:00,15.1787,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 19:45:00+00:00,15.27,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-24 20:00:00+00:00,15.05,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 13:30:00+00:00,12.8301,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 13:45:00+00:00,12.23,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 14:00:00+00:00,12.28,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 14:15:00+00:00,12.33,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 14:30:00+00:00,12.28,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 14:45:00+00:00,12.17,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 15:00:00+00:00,12.0735,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 15:15:00+00:00,12.15,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 15:30:00+00:00,12.0826,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 15:45:00+00:00,12.0,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 16:00:00+00:00,11.96,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 16:15:00+00:00,12.0497,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 16:30:00+00:00,12.47,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 16:45:00+00:00,12.72,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 17:00:00+00:00,12.5399,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 17:15:00+00:00,12.7697,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 17:30:00+00:00,12.925,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 17:45:00+00:00,12.763,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.7000000000003,3895.7,-624.0300000000002
2025-10-27 18:00:00+00:00,13.2852,buy,buy,trend_buy,buy,weak_trend_limited_buy,50,True,3895.7000000000007,3895.7,-624.0299999999997
2025-10-27 18:15:00+00:00,13.02,hold,hold,default_hold,hold,execute_default_hold,0,False,3882.4400000000005,3895.7,-637.29
2025-10-27 18:30:00+00:00,13.155,hold,hold,default_hold,hold,execute_default_hold,0,False,3889.1900000000005,3895.7,-630.54
2025-10-27 18:45:00+00:00,13.02,hold,hold,default_hold,hold,execute_default_hold,0,False,3882.4400000000005,3895.7,-637.29
2025-10-27 19:00:00+00:00,13.1,hold,hold,default_hold,hold,execute_default_hold,0,False,3886.4400000000005,3895.7,-633.29
2025-10-27 19:15:00+00:00,13.1457,hold,hold,default_hold,hold,execute_default_hold,0,False,3888.7250000000004,3895.7,-631.0050000000001
2025-10-27 19:30:00+00:00,13.3055,hold,hold,default_hold,hold,execute_default_hold,0,False,3896.7150000000006,3895.7,-623.0149999999999
2025-10-27 19:45:00+00:00,13.151,hold,hold,default_hold,hold,execute_default_hold,0,False,3888.9900000000007,3895.7,-630.7399999999998
2025-10-27 20:00:00+00:00,12.9699,hold,hold,default_hold,hold,execute_default_hold,0,False,3879.9350000000004,3895.7,-639.7950000000001
2025-10-28 13:30:00+00:00,13.3,hold,hold,default_hold,hold,execute_default_hold,0,False,3896.4400000000005,3895.7,-623.29
2025-10-28 13:45:00+00:00,12.21,reduce,reduce,trim_in_trend,reduce,reduce_limited,50,True,3841.9400000000005,3841.94,-677.79
2025-10-28 14:00:00+00:00,12.83,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 14:15:00+00:00,12.72,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 14:30:00+00:00,12.885,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 14:45:00+00:00,12.82,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 15:00:00+00:00,13.01,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 15:15:00+00:00,12.965,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 15:30:00+00:00,13.03,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 15:45:00+00:00,12.8816,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 16:00:00+00:00,12.845,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 16:15:00+00:00,12.84,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 16:30:00+00:00,12.7201,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 16:45:00+00:00,12.684,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 17:00:00+00:00,12.5801,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 17:15:00+00:00,12.4095,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 17:30:00+00:00,12.305,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 17:45:00+00:00,12.17,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 18:00:00+00:00,12.245,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 18:15:00+00:00,12.58,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 18:30:00+00:00,12.41,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 18:45:00+00:00,12.2625,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 19:00:00+00:00,12.175,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 19:15:00+00:00,12.175,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 19:30:00+00:00,12.035,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 19:45:00+00:00,11.945,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-28 20:00:00+00:00,11.9899,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 13:30:00+00:00,11.66,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 13:45:00+00:00,11.3,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 14:00:00+00:00,11.48,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 14:15:00+00:00,11.5201,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 14:30:00+00:00,11.7,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 14:45:00+00:00,11.7113,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 15:00:00+00:00,11.705,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 15:15:00+00:00,11.84,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 15:30:00+00:00,11.7102,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 15:45:00+00:00,11.76,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 16:00:00+00:00,11.97,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 16:15:00+00:00,11.75,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 16:30:00+00:00,11.9,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 16:45:00+00:00,11.785,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 17:00:00+00:00,11.8,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-29 17:15:00+00:00,11.76,buy,buy,trend_buy,buy,weak_trend_limited_buy,50,True,3841.9400000000005,3841.94,-677.79
2025-10-29 17:30:00+00:00,11.42,hold,hold,default_hold,hold,execute_default_hold,0,False,3824.9400000000005,3841.94,-694.79
2025-10-29 17:45:00+00:00,11.518,hold,hold,default_hold,hold,execute_default_hold,0,False,3829.8400000000006,3841.94,-689.8899999999999
2025-10-29 18:00:00+00:00,11.7285,hold,hold,default_hold,hold,execute_default_hold,0,False,3840.3650000000007,3841.94,-679.3649999999998
2025-10-29 18:15:00+00:00,11.584,hold,hold,default_hold,hold,execute_default_hold,0,False,3833.1400000000003,3841.94,-686.5900000000001
2025-10-29 18:30:00+00:00,11.54,hold,hold,default_hold,hold,execute_default_hold,0,False,3830.9400000000005,3841.94,-688.79
2025-10-29 18:45:00+00:00,11.485,hold,hold,default_hold,hold,execute_default_hold,0,False,3828.1900000000005,3841.94,-691.54
2025-10-29 19:00:00+00:00,11.71,hold,hold,default_hold,hold,execute_default_hold,0,False,3839.4400000000005,3841.94,-680.29
2025-10-29 19:15:00+00:00,11.88,hold,hold,default_hold,hold,execute_default_hold,0,False,3847.9400000000005,3841.94,-671.79
2025-10-29 19:30:00+00:00,11.7,hold,hold,default_hold,hold,execute_default_hold,0,False,3838.9400000000005,3841.94,-680.79
2025-10-29 19:45:00+00:00,11.655,hold,hold,default_hold,hold,execute_default_hold,0,False,3836.6900000000005,3841.94,-683.04
2025-10-29 20:00:00+00:00,11.59,hold,hold,default_hold,hold,execute_default_hold,0,False,3833.4400000000005,3841.94,-686.29
2025-10-30 13:30:00+00:00,12.82,hold,hold,default_hold,hold,execute_default_hold,0,False,3894.9400000000005,3841.94,-624.79
2025-10-30 13:45:00+00:00,11.76,hold,hold,default_hold,hold,execute_default_hold,0,False,3841.9400000000005,3841.94,-677.79
2025-10-30 14:00:00+00:00,11.6799,hold,hold,default_hold,hold,execute_default_hold,0,False,3837.9350000000004,3841.94,-681.7950000000001
2025-10-30 14:15:00+00:00,12.0735,hold,hold,default_hold,hold,execute_default_hold,0,False,3857.6150000000007,3841.94,-662.1149999999998
2025-10-30 14:30:00+00:00,12.525,hold,hold,default_hold,hold,execute_default_hold,0,False,3880.1900000000005,3841.94,-639.54
2025-10-30 14:45:00+00:00,12.675,hold,hold,default_hold,hold,execute_default_hold,0,False,3887.6900000000005,3841.94,-632.04
2025-10-30 15:00:00+00:00,12.8281,hold,hold,default_hold,hold,execute_default_hold,0,False,3895.3450000000003,3841.94,-624.3850000000002
2025-10-30 15:15:00+00:00,12.81,hold,hold,default_hold,hold,execute_default_hold,0,False,3894.4400000000005,3841.94,-625.29
2025-10-30 15:30:00+00:00,13.17,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3841.94,-607.29
2025-10-30 15:45:00+00:00,13.375,hold,hold,default_hold,hold,execute_default_hold,0,False,3922.6900000000005,3841.94,-597.04
2025-10-30 16:00:00+00:00,13.32,hold,hold,default_hold,hold,execute_default_hold,0,False,3919.9400000000005,3841.94,-599.79
2025-10-30 16:15:00+00:00,13.46,hold,hold,default_hold,hold,execute_default_hold,0,False,3926.9400000000005,3841.94,-592.79
2025-10-30 16:30:00+00:00,13.392,hold,hold,default_hold,hold,execute_default_hold,0,False,3923.5400000000004,3841.94,-596.19
2025-10-30 16:45:00+00:00,13.5,hold,hold,default_hold,hold,execute_default_hold,0,False,3928.9400000000005,3841.94,-590.79
2025-10-30 17:00:00+00:00,13.645,hold,hold,default_hold,hold,execute_default_hold,0,False,3936.1900000000005,3841.94,-583.54
2025-10-30 17:15:00+00:00,13.39,hold,hold,default_hold,hold,execute_default_hold,0,False,3923.4400000000005,3841.94,-596.29
2025-10-30 17:30:00+00:00,13.46,hold,hold,default_hold,hold,execute_default_hold,0,False,3926.9400000000005,3841.94,-592.79
2025-10-30 17:45:00+00:00,13.6,hold,hold,default_hold,hold,execute_default_hold,0,False,3933.9400000000005,3841.94,-585.79
2025-10-30 18:00:00+00:00,13.7,hold,hold,default_hold,hold,execute_default_hold,0,False,3938.9400000000005,3841.94,-580.79
2025-10-30 18:15:00+00:00,13.45,hold,hold,default_hold,hold,execute_default_hold,0,False,3926.4400000000005,3841.94,-593.29
2025-10-30 18:30:00+00:00,13.505,hold,hold,default_hold,hold,execute_default_hold,0,False,3929.1900000000005,3841.94,-590.54
2025-10-30 18:45:00+00:00,13.17,reduce,reduce,trim_in_trend,reduce,reduce_limited,50,True,3912.4400000000005,3912.44,-607.29
2025-10-30 19:00:00+00:00,13.39,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-30 19:15:00+00:00,13.44,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-30 19:30:00+00:00,13.41,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-30 19:45:00+00:00,13.135,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-30 20:00:00+00:00,12.87,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 13:30:00+00:00,13.13,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 13:45:00+00:00,12.4175,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 14:00:00+00:00,12.915,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 14:15:00+00:00,12.925,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 14:30:00+00:00,12.46,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 14:45:00+00:00,12.3,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 15:00:00+00:00,12.6027,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 15:15:00+00:00,12.67,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 15:30:00+00:00,12.7593,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 15:45:00+00:00,12.62,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 16:00:00+00:00,12.35,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 16:15:00+00:00,12.2101,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 16:30:00+00:00,12.38,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 16:45:00+00:00,12.257,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 17:00:00+00:00,12.33,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
2025-10-31 17:15:00+00:00,12.17,hold,hold,default_hold,hold,execute_default_hold,0,False,3912.4400000000005,3912.44,-607.29
