date,date,open,high,low,close,volume,session_date,ma20,ma50,ma20_slope,atr_pct,distance_to_high,volume_ratio,gap_pct,price_vs_vwap,symbol_trend_factor,symbol_trend_slope_factor,symbol_volatility_factor,symbol_liquidity_factor,symbol_position_factor,symbol_intraday_intent_factor,symbol_trend_strength,symbol_trend_slope,symbol_volatility_state,symbol_position_quality,symbol_intraday_intent,symbol_liquidity_quality,symbol_exhaustion_risk,symbol_failure_risk,symbol_reversal_pressure,symbol_state,rs_z_sector,rs_momentum_z_sector,breadth_frac_sector,breadth_momentum_sector,vol_ratio_z_sector,vol_trend_z_sector,sector_relative_strength_factor_sector,sector_breadth_factor_sector,sector_participation_factor_sector,sector_momentun_factor_sector,sector_support_score_sector,sector_breadth_health_sector,sector_momentum_sector,sector_state_sector,spy_trend_z_macro,vix_z_macro,hy_oas_z_macro,macro_trend_factor_macro,macro_volatility_factor_macro,macro_credit_risk_factor_macro,macro_trend_strength_macro,macro_risk_pressure_macro,macro_state_macro,action_signal
2025-04-03 20:00:00+00:00,2025-04-03 20:00:00+00:00,3.61,3.64,3.6,3.62,589911.0,2025-04-03,3.6450000000000005,3.660685,-0.0009999999999994458,0.01578314917127073,0.04143646408839777,2.0874992303396906,0.0,-0.22705298883958572,-1.0,-1.0,0.01578314917127073,2.0874992303396906,-0.04143646408839777,-0.11352649441979286,-1.0,-1.0,0.01578314917127073,-0.04143646408839777,-0.11352649441979286,2.0874992303396906,0.0,0.05488048727067958,0.5567632472098965,risk_rising,0.7089092563144863,2.0357650591904366,0.0,0.0,0.3257419566303509,0.3230487412064423,0.7089092563144863,0.0,0.3257419566303509,0.9112206460381074,0.41960301948331336,0.0,0.9112206460381074,weak,-2.8395026473952396,2.3488558379862208,1.7466695548740683,-2.8395026473952396,2.3488558379862208,1.7466695548740683,-2.8395026473952396,2.1079813247413597,risk_off,avoid
2025-04-04 13:30:00+00:00,2025-04-04 13:30:00+00:00,3.53,3.54,3.5,3.5307,154543.0,2025-04-04,3.63457,3.65122,-0.010430000000000383,0.017517772679638614,0.058458662588155304,0.584836771872675,-0.024861878453038756,-0.24605478508523732,-1.0,-1.0,0.017517772679638614,0.584836771872675,-0.058458662588155304,-0.13545833176913805,-1.0,-1.0,0.017517772679638614,-0.058458662588155304,-0.13545833176913805,0.584836771872675,0.0,0.06469399631543839,0.567729165884569,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 14:00:00+00:00,2025-04-04 14:00:00+00:00,3.535,3.55,3.4,3.425,968276.0,2025-04-04,3.6075700000000004,3.63732,-0.02699999999999969,0.01966423357664235,0.0911240875912409,2.920604815150964,0.0012178888039199572,-0.2682052619720084,-1.0,-1.0,0.01966423357664235,2.920604815150964,-0.0911240875912409,-0.13349368658404423,-1.0,-1.0,0.01966423357664235,-0.0911240875912409,-0.13349368658404423,2.920604815150964,0.0,0.0651960147796031,0.5667468432920221,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 14:30:00+00:00,2025-04-04 14:30:00+00:00,3.43,3.43,3.345,3.375,1123591.0,2025-04-04,3.57607,3.622285,-0.031500000000000306,0.020622222222222233,0.10728888888888885,2.8102329715800534,0.0014598540145986387,-0.2783795987278755,-1.0,-1.0,0.020622222222222233,2.8102329715800534,-0.10728888888888885,-0.13845987235663842,-1.0,-1.0,0.020622222222222233,-0.10728888888888885,-0.13845987235663842,2.8102329715800534,0.0,0.0677572822759887,0.5692299361783192,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 15:00:00+00:00,2025-04-04 15:00:00+00:00,3.37,3.38,3.285,3.355,770324.0,2025-04-04,3.54557,3.605035,-0.03049999999999997,0.02163934426229509,0.11388971684053648,1.705788828018087,-0.00148148148148145,-0.28229859665699464,-1.0,-1.0,0.02163934426229509,1.705788828018087,-0.11388971684053648,-0.14189003906923806,-1.0,-1.0,0.02163934426229509,-0.11388971684053648,-0.14189003906923806,1.705788828018087,0.0,0.06973962218507228,0.5709450195346191,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 15:30:00+00:00,2025-04-04 15:30:00+00:00,3.36,3.445,3.355,3.4,539779.0,2025-04-04,3.5200699999999996,3.5882850000000004,-0.025500000000000522,0.021941176470588245,0.09914705882352941,1.111320198052458,0.0014903129657227701,-0.2724304170548963,-1.0,-1.0,0.021941176470588245,1.111320198052458,-0.09914705882352941,-0.13547005204458676,-1.0,-1.0,0.021941176470588245,-0.09914705882352941,-0.13547005204458676,1.111320198052458,0.0,0.06735272670018766,0.5677350260222934,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,3.4,3.43,3.38,3.405,339777.0,2025-04-04,3.49557,3.570035,-0.024499999999999744,0.022129221732745973,0.09753303964757712,0.6763633236569806,0.0,-0.2712088602499219,-1.0,-1.0,0.022129221732745973,0.6763633236569806,-0.09753303964757712,-0.13560443012496096,-1.0,-1.0,0.022129221732745973,-0.09753303964757712,-0.13560443012496096,0.6763633236569806,0.0,0.06751930508963197,0.5678022150624805,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 16:30:00+00:00,2025-04-04 16:30:00+00:00,3.4,3.42,3.3801,3.385,409074.0,2025-04-04,3.4725699999999997,3.563035,-0.02300000000000013,0.018861152141802073,0.10401772525849338,0.7761556508234964,-0.0014684287812040803,-0.2753069208861516,-1.0,-1.0,0.018861152141802073,0.7761556508234964,-0.10401772525849338,-0.13838767483367784,-1.0,-1.0,0.018861152141802073,-0.10401772525849338,-0.13838767483367784,0.7761556508234964,0.0,0.06667176121855238,0.5691938374168389,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 17:00:00+00:00,2025-04-04 17:00:00+00:00,3.385,3.415,3.38,3.39,390703.0,2025-04-04,3.44957,3.551535,-0.022999999999999687,0.017137168141592923,0.08849557522123888,0.7133449064606971,0.0,-0.2740619914567152,-1.0,-1.0,0.017137168141592923,0.7133449064606971,-0.08849557522123888,-0.1370309957283576,-1.0,-1.0,0.017137168141592923,-0.08849557522123888,-0.1370309957283576,0.7133449064606971,0.0,0.0650946991762988,0.5685154978641788,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 17:30:00+00:00,2025-04-04 17:30:00+00:00,3.395,3.42,3.36,3.4,423802.0,2025-04-04,3.4285699999999997,3.537285,-0.02100000000000035,0.01679264705882353,0.08235294117647067,0.7422387552585213,0.0014749262536872842,-0.27173076492628867,-1.0,-1.0,0.01679264705882353,0.7422387552585213,-0.08235294117647067,-0.1351279193363007,-1.0,-1.0,0.01679264705882353,-0.08235294117647067,-0.1351279193363007,0.7422387552585213,0.0,0.0641267559698144,0.5675639596681503,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 18:00:00+00:00,2025-04-04 18:00:00+00:00,3.4,3.495,3.39,3.49,464913.0,2025-04-04,3.41557,3.530285,-0.012999999999999456,0.017004297994269342,0.054441260744985655,0.8324640066523635,0.0,-0.25225050011156525,-1.0,-1.0,0.017004297994269342,0.8324640066523635,-0.054441260744985655,-0.12612525005578262,-1.0,-1.0,0.017004297994269342,-0.054441260744985655,-0.12612525005578262,0.8324640066523635,0.0,0.06065267881887466,0.5630626250278913,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 18:30:00+00:00,2025-04-04 18:30:00+00:00,3.49,3.49,3.43,3.435,218935.0,2025-04-04,3.406,3.520285,-0.009570000000000078,0.017786026200873366,0.06259097525473067,0.3875522332999479,0.0,-0.26394022698869984,-1.0,-1.0,0.017786026200873366,0.3875522332999479,-0.06259097525473067,-0.13197011349434992,-1.0,-1.0,0.017786026200873366,-0.06259097525473067,-0.13197011349434992,0.3875522332999479,0.0,0.063459661118264,0.5659850567471749,risk_rising,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 19:00:00+00:00,2025-04-04 19:00:00+00:00,3.44,3.45,3.42,3.43,222200.0,2025-04-04,3.4065,3.5070349999999997,0.0004999999999997229,0.017301749271137028,0.06122448979591835,0.45318286520073636,0.0014556040756913808,-0.26491470977010756,-0.39999999999999997,1.0,0.017301749271137028,0.45318286520073636,-0.06122448979591835,-0.13172955284720808,-0.39999999999999997,1.0,0.017301749271137028,-0.06122448979591835,-0.13172955284720808,0.45318286520073636,0.0,0.06307287070156545,0.06586477642360404,range_neutral,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 19:30:00+00:00,2025-04-04 19:30:00+00:00,3.43,3.47,3.42,3.435,800492.0,2025-04-04,3.4125,3.494285,0.006000000000000227,0.017318777292576425,0.05967976710334791,1.7477995082531677,0.0,-0.26349640564336746,-0.39999999999999997,1.0,0.017318777292576425,1.7477995082531677,-0.05967976710334791,-0.13174820282168373,-0.39999999999999997,1.0,0.017318777292576425,-0.05967976710334791,-0.13174820282168373,1.7477995082531677,0.0,0.06309054750421936,0.06587410141084186,range_neutral,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-04 20:00:00+00:00,2025-04-04 20:00:00+00:00,3.435,3.45,3.42,3.445,1328819.0,2025-04-04,3.4215000000000004,3.483535,0.009000000000000341,0.017195936139332374,0.056603773584905745,2.586008663238684,0.0,-0.260775465158709,-0.39999999999999997,1.0,0.017195936139332374,2.586008663238684,-0.056603773584905745,-0.1303877325793545,-0.39999999999999997,1.0,0.017195936139332374,-0.056603773584905745,-0.1303877325793545,2.586008663238684,0.0,0.06247265471534122,0.06519386628967724,range_neutral,-0.9925352518236772,-0.4782183795377979,0.0,0.0,0.44395111979809815,0.3609840394522376,-0.9925352518236772,0.0,0.44395111979809815,-0.08299213997944788,-0.40747740195221893,0.0,-0.08299213997944788,weak,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.55754849554164,2.3845958331414048,-2.6633253864279185,3.088367430581546,risk_off,avoid
2025-04-07 13:30:00+00:00,2025-04-07 13:30:00+00:00,3.21,3.275,3.2,3.265,204938.0,2025-04-07,3.408,3.4640350000000004,-0.013500000000000512,0.021436447166921897,0.0872894333843797,0.42662948385322585,-0.06821480406386063,-0.29930238584289937,-1.0,-1.0,0.021436447166921897,0.42662948385322585,-0.0872894333843797,-0.18375859495337998,-1.0,-1.0,0.021436447166921897,-0.0872894333843797,-0.18375859495337998,0.42662948385322585,0.0,0.08636530628150513,0.59187929747669,risk_rising,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 14:00:00+00:00,2025-04-07 14:00:00+00:00,3.265,3.39,3.22,3.39,1023485.0,2025-04-07,3.4065,3.451035,-0.0015000000000000568,0.022637168141592917,0.04719764011799401,1.8651679741864988,0.0,-0.2720036627319369,-1.0,-1.0,0.022637168141592917,1.8651679741864988,-0.04719764011799401,-0.13600183136596844,-1.0,-1.0,0.022637168141592917,-0.04719764011799401,-0.13600183136596844,1.8651679741864988,0.0,0.06798303343134313,0.5680009156829842,risk_rising,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 14:30:00+00:00,2025-04-07 14:30:00+00:00,3.3879,3.625,3.36,3.43,1278502.0,2025-04-07,3.411,3.4417850000000003,0.0045000000000001705,0.025725947521865893,0.05685131195335272,2.0112386929942145,-0.0006194690265486698,-0.2628808308587656,-0.39999999999999997,1.0,0.025725947521865893,2.0112386929942145,-0.05685131195335272,-0.13175014994265716,-0.39999999999999997,1.0,0.025725947521865893,-0.05685131195335272,-0.13175014994265716,2.0112386929942145,0.0,0.0681356284901824,0.06587507497132858,range_neutral,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 15:00:00+00:00,2025-04-07 15:00:00+00:00,3.425,3.5093,3.39,3.475,642162.0,2025-04-07,3.4195,3.4345350000000003,0.008500000000000174,0.026751079136690652,0.043165467625899255,0.9717583238401464,-0.0014577259475219643,-0.25293675166476315,-0.39999999999999997,1.0,0.026751079136690652,0.9717583238401464,-0.043165467625899255,-0.12719723880614256,-0.39999999999999997,1.0,0.026751079136690652,-0.043165467625899255,-0.12719723880614256,0.9717583238401464,0.0,0.06692954300447142,0.06359861940307128,range_neutral,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 15:30:00+00:00,2025-04-07 15:30:00+00:00,3.48,3.5,3.35,3.365,431521.0,2025-04-07,3.4159999999999995,3.422285,-0.0035000000000007248,0.029557206537890048,0.07726597325408611,0.6522417660184823,0.0014388489208632786,-0.2763992909069747,-1.0,-1.0,0.029557206537890048,0.6522417660184823,-0.07726597325408611,-0.1374802209930557,-1.0,-1.0,0.029557206537890048,-0.07726597325408611,-0.1374802209930557,0.6522417660184823,0.0,0.07272641231995632,0.5687401104965278,risk_rising,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 16:00:00+00:00,2025-04-07 16:00:00+00:00,3.37,3.46,3.36,3.43,538860.0,2025-04-07,3.41,3.4127850000000004,-0.005999999999999339,0.02987172011661808,0.05685131195335272,0.8054812064848665,0.0014858841010400871,-0.26218831899787276,-1.0,-1.0,0.02987172011661808,0.8054812064848665,-0.05685131195335272,-0.13035121744841632,-1.0,-1.0,0.02987172011661808,-0.05685131195335272,-0.13035121744841632,0.8054812064848665,0.0,0.07006351904933739,0.5651756087242081,risk_rising,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 16:30:00+00:00,2025-04-07 16:30:00+00:00,3.4365,3.45,3.4,3.441,707490.0,2025-04-07,3.4106,3.4082999999999997,0.0005999999999999339,0.028759081662307475,0.0534728276663761,0.9855722717476386,0.001895043731778411,-0.2595185767412511,1.0,1.0,0.028759081662307475,0.9855722717476386,-0.0534728276663761,-0.12881176650473636,1.0,1.0,0.028759081662307475,-0.0534728276663761,-0.12881176650473636,0.9855722717476386,0.0,0.06878015559927902,0.06440588325236818,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 17:00:00+00:00,2025-04-07 17:00:00+00:00,3.44,3.5,3.41,3.485,814582.0,2025-04-07,3.4161,3.4112999999999998,0.00550000000000006,0.02753515064562411,0.04017216642754667,1.0482532736762036,-0.0002906131938389683,-0.24970699507770555,1.0,1.0,0.02753515064562411,1.0482532736762036,-0.04017216642754667,-0.12499880413577226,1.0,1.0,0.02753515064562411,-0.04017216642754667,-0.12499880413577226,1.0482532736762036,0.0,0.06652061204168337,0.06249940206788613,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 17:30:00+00:00,2025-04-07 17:30:00+00:00,3.485,3.515,3.42,3.505,578940.0,2025-04-07,3.4231000000000003,3.4178000000000006,0.007000000000000117,0.02752068473609131,0.034236804564907304,0.7668791499714079,0.0,-0.24515960726015637,1.0,1.0,0.02752068473609131,0.7668791499714079,-0.034236804564907304,-0.12257980363007819,1.0,1.0,0.02752068473609131,-0.034236804564907304,-0.12257980363007819,0.7668791499714079,0.0,0.06554433229368606,0.06128990181503909,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 18:00:00+00:00,2025-04-07 18:00:00+00:00,3.505,3.565,3.49,3.535,583497.0,2025-04-07,3.4320999999999997,3.4268,0.008999999999999453,0.02700424328147101,0.02545968882602542,0.8575822640199989,0.0,-0.23846425250830824,1.0,1.0,0.02700424328147101,0.8575822640199989,-0.02545968882602542,-0.11923212625415412,1.0,1.0,0.02700424328147101,-0.02545968882602542,-0.11923212625415412,0.8575822640199989,0.0,0.06389539647054426,0.05961606312707706,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 18:30:00+00:00,2025-04-07 18:30:00+00:00,3.53,3.55,3.46,3.47,498493.0,2025-04-07,3.4526000000000003,3.4303,0.02050000000000063,0.027510086455331418,0.044668587896253546,0.7023469566604279,-0.0014144271570015099,-0.2522642375256634,1.0,1.0,0.027510086455331418,0.7023469566604279,-0.044668587896253546,-0.12683933234133246,1.0,1.0,0.027510086455331418,-0.044668587896253546,-0.12683933234133246,0.7023469566604279,0.0,0.06724178480973184,0.06341966617066623,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 19:00:00+00:00,2025-04-07 19:00:00+00:00,3.47,3.5055,3.435,3.46,813906.0,2025-04-07,3.4595999999999996,3.4330499999999993,0.006999999999999229,0.02788583815028902,0.04768786127167631,1.1816369827146032,0.0,-0.2540820452625837,1.0,1.0,0.02788583815028902,1.1816369827146032,-0.04768786127167631,-0.12704102263129186,1.0,1.0,0.02788583815028902,-0.04768786127167631,-0.12704102263129186,1.1816369827146032,0.0,0.06754791194269016,0.06352051131564593,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 19:30:00+00:00,2025-04-07 19:30:00+00:00,3.455,3.47,3.43,3.455,657675.0,2025-04-07,3.4621000000000004,3.4365500000000004,0.002500000000000835,0.02792764109985529,0.049204052098408085,1.0494044638642976,-0.0014450867052022813,-0.2548851449724722,1.0,1.0,0.02792764109985529,1.0494044638642976,-0.049204052098408085,-0.12816511583883725,1.0,1.0,0.02792764109985529,-0.049204052098408085,-0.12816511583883725,1.0494044638642976,0.0,0.06802263099544807,0.06408255791941862,trend_continuation,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-07 20:00:00+00:00,2025-04-07 20:00:00+00:00,3.46,3.4799,3.43,3.45,734866.0,2025-04-07,3.4595999999999996,3.4395499999999997,-0.002500000000000835,0.0281840579710145,0.05072463768115937,1.1554805710215525,0.001447178002894325,-0.25565794927288865,0.39999999999999997,-1.0,0.0281840579710145,1.1554805710215525,-0.05072463768115937,-0.12710538563499715,0.39999999999999997,-1.0,0.0281840579710145,-0.05072463768115937,-0.12710538563499715,1.1554805710215525,0.0,0.06775258903660757,0.5635526928174985,trend_late,-0.4741905384247483,0.5572628165963002,0.0,0.0,1.9294245316090441,0.9820496017436956,-0.4741905384247483,0.0,1.9294245316090441,0.5175200071616288,0.14878963710943469,0.0,0.5175200071616288,weak,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,2.8044574255945522,-0.6024594580359818,0.16190770514243882,1.6826744553567312,risk_off,avoid
2025-04-08 13:30:00+00:00,2025-04-08 13:30:00+00:00,3.59,3.6,3.57,3.57,53110.0,2025-04-08,3.4801,3.44805,0.02050000000000063,0.02849719887955183,0.01540616246498604,0.0887916395758264,0.04057971014492744,-0.2297474193393971,1.0,1.0,0.02849719887955183,0.0887916395758264,-0.01540616246498604,-0.09458385459723483,1.0,1.0,0.02849719887955183,-0.01540616246498604,-0.09458385459723483,0.0887916395758264,0.0,0.05493186116662503,0.04729192729861741,trend_continuation,-0.9708660689755466,-1.113002952198723,0.0,0.0,0.34375232457827387,-0.17631893452276273,-0.9708660689755466,0.0,0.34375232457827387,-0.498096861236318,-0.4166825695721185,0.0,-0.498096861236318,weak,-0.5225354594249115,2.6130280759611866,-2.0136682260457346,-0.5225354594249115,2.6130280759611866,-2.0136682260457346,-0.5225354594249115,1.5678168455767119,risk_off,avoid
